timestamp,active_power,reactive_power,apparent_power,current,voltage,power_factor
1522337068,236475.7,161411.7,286421.9,1342.188,426.779,0.825620177786685
1522337721,281434,170646.1,330611,1569.696,418.438,0.851254192994183
1522337877,192723.9,155368.5,251356.9,1163.7,434.94,0.766734074139202
1522337925,260395.4,165341,309113.6,1450.076,424.55,0.8423938642622
1522337991,290299,171591.9,338691,1612.794,416.833,0.857120502168643
1522338370,288596,172875,337731,1599.578,419.364,0.854514391631209
1522338716,291284,174515.9,341029,1619.378,418.336,0.85413263974618
1522339524,192874.1,158840.9,254516.1,1160.565,442.393,0.757807069965319
1522339774,115915.3,143624.4,186292.6,842.042,443.628,0.62222170928958
1522339975,173867.4,146722.4,231913.9,1058.897,440.658,0.749706679935959
1522339998,177533.2,146336.9,234707.6,1073.597,439.868,0.75640158222401
1522340138,175380.8,149231.9,234718.8,1072.026,440.795,0.747195367392812
1522340294,151908.6,141392.7,211507.5,954.531,444.82,0.718218502889968
1522340381,125254.2,140213.6,190650.4,855.938,446.79,0.656983672732918
1522340477.99999,162654.400540092,148761.17335587,224219.23929086,1012.15510713279,444.897706009565,0.725425708581123
1522340479,167081.6,150615.9,228844.5,1034.326,444.629,0.730109747011617
1522340543,178882.2,151710.4,238854.7,1085.266,443.294,0.748916391429601
1522341027,118225.5,141464.4,186633.4,836.997,447.458,0.63346378515314
1522341056,142106.8,135860.7,196833.7,882.384,445.377,0.721963769415501
1522341288,110635,134870.1,176236,785.559,448.561,0.62776617717152
1522341510,129286.9,136628.8,188138.5,837.896,447.995,0.687190022244251
1522341668,131005.7,142019.3,212663.7,978.405,437.782,0.61602285674518
1522342119,6935.65,65869.7,67440.6,293.05711,460.854,0.102840870336266
1522342355,1294.32,0,1429.134,6.201942,462.972,0.905667348198279
1522342518,1285.69,0,1420.919,6.147712,463.949,0.904829902337853
1522342597,1283.63,0,1416.388,6.148234,462.893,0.906270033352443
1522342614,1283.22,0,1419.682,6.157098,463.133,0.903878474193517
1522342890,1276.23,0,1410.635,6.125807,462.287,0.904720214655102
1522343503,1275.41308,0,1403.653,6.120588,461.179,0.90863844554174
1522343539,1270.07,0,1406.123,6.123724,461.678,0.90324246171921
1522343600,1271.3,0,1403.649,6.116422,461.333,0.905710758173874
1522343965,1260.2,0,1393.783,6.089302,460.188,0.904157964331607
1522344036,1266.37,0,1395.842,6.094515,460.396,0.907244516213153
1522344096,1263.08,0,1395.018,6.094513,460.264,0.905422008891641
1522344126,1261.03,0,1398.728,6.108594,460.451,0.90155484125577
1522344385,1265.13821,0,1397.9,6.082526,461.722,0.905027691537306
1522344691,1251.57,0,1386.797,6.01056,463.778,0.90248969387733
1522344694,1249.93,0,1385.974,6.006909,463.866,0.901842314502292
1522344711,1252.811026,0,1390.09,6.022034,464.193,0.901244542439698
1522344836,1256.09,0,1394.191,6.06427,462.729,0.90094542282944
1522344846,1251.57,0,1386.795,6.040808,461.101,0.902490995424702
1522345187,1254.04,0,1384.333,6.055931,459.847,0.905880304811053
1522345661.00001,1233.0345028805,0,1372.12216582447,6.01730032244093,458.763389730886,0.898633178292551
1522345925,1227.32,0,1362.135,5.976144,458.975,0.90102669706013
1522346032,1232.26,0,1367.074,5.983967,459.505,0.901385001836038
1522346343,1230.2,0,1362.957,5.970928,459.559,0.902596340163336
1522346635,1230.19718,0,1361.722,5.983961,458.488,0.90341286988093
1522346759,1225.27,0,1362.959,5.986052,458.836,0.898977885615048
1522346845,1221.16,0,1355.974,5.977708,457.659,0.900577739691174
1522347092,1218.69,0,1352.271,5.919296,460.419,0.901217285588466
1522347368,1215.81,0,1350.214,5.938595,458.864,0.900457260849021
1522347435,1210.88,0,1348.981,5.936509,458.466,0.897625689316603
1522347447,1218.69,0,1348.989,5.931819,458.614,0.90340988695979
1522347483,1215.4,0,1348.57,5.924513,459.003,0.901250954714995
1522348599,1209.24,0,1344.471,5.867675,461.925,0.899416945400831
1522348875,1205.13,0,1340.764,5.867154,460.903,0.898838274297341
1522348899,1204.31,108.099,1340.36,5.85985,460.967,0.898497418603957
1522349312,1206.36,0,1343.646,5.854115,461.968,0.897825766608169
1522349566,1200.19,0,1332.951,5.784759,463.401,0.900400689897828
1522349885,1186.22,0,1321.858,5.784233,460.57,0.897388373032504
1522350158,1184.99,0,1318.98,5.750343,461.382,0.898413925912448
1522350237,1187.86,0,1327.608,5.787362,461.679,0.894737000680924
1522350243,1193.2041,0,1328.428,5.787361,461.822,0.898207580689356
1522350270,1191.97,0,1329.663,5.780583,462.998,0.896445189495383
1522350989,1183.75,0,1322.674,5.766511,461.944,0.894967316209436
1522350990,1187.86,0,1320.625,5.757116,461.979,0.899468054898249
1522351076,1188.69,0,1332.136,5.789454,462.607,0.892318802284451
1522351306,1175.94,0,1315.694,5.715919,463.296,0.89377925262257
1522351708,1169.37,0,1301.31,5.695067,460.065,0.898609862369458
1522351762,1165.67,0,1302.541,5.70602,459.591,0.894920006356806
1522351826,1171.01,0,1307.885,5.736781,459.288,0.895346303382943
1522351856,1170.6,0,1305,5.721139,459.452,0.897011494252874
1522352123,1168.55,0,1306.654,5.707055,460.479,0.894307138691651
1522352425,1164.44,112.21,1303.78,5.702365,460.216,0.893126140913344
1522352881,1177.18,0,1310.35,5.728435,460.438,0.898370664326325
1522352897,1180.88,0,1315.283,5.749298,460.579,0.897814386713734
1522353038,1169.78,0,1311.175,5.712275,461.898,0.892161610768967
1522353479,1173.07,0,1309.123,5.717488,460.555,0.896073172650698
1522353541,1173.07,0,1309.937,5.722704,460.481,0.895516349259544
1522353923,1165.26,0,1303.36,5.72114,458.634,0.894043088632458
1522354243,1154.16,0,1292.672,5.662729,458.924,0.892848301812061
1522354341,1150.05,0,1289.383,5.654907,458.81,0.891938237125819
1522354669,1152.1,0,1288.56,5.637699,459.608,0.894098839014093
1522354954,1150.05,0,1284.862,5.629362,459.348,0.895076669712389
1522355109,1161.55718,0,1293.498,5.653872,460.202,0.897996889055878
1522355271,1142.24,0,1278.701,5.59755,459.826,0.893281541189066
1522355494,1149.64,0,1292.261,5.646041,460.394,0.889634524295015
1522355759,1145.12,0,1283.223,5.625184,459.301,0.892378020032371
1522355778,1143.06,0,1283.628,5.628317,459.137,0.890491637764212
1522355948,1134.84,0,1271.297,5.583466,458.229,0.892663162109247
1522356083,1148.41,0,1282.815,5.629363,458.331,0.895226513565869
1522356480,1141.01,0,1281.582,5.617886,459.076,0.890313690423242
1522356687,1145.93821,0,1278.702,5.606938,459.15,0.896173001997338
1522356915,1147.99,0,1289.385,5.667426,458.201,0.890339192715907
1522357123,1141.83,0,1279.523,5.601197,459.475,0.892387241182847
1522357469,1144.702051,0,1281.574,5.608497,459.496,0.893200120320793
1522357714,1143.47,0,1278.287,5.604329,459.154,0.894533074340895
1522357902,1140.19,0,1278.704,5.589207,460.181,0.891676259712959
1522358014,1136.9,0,1272.949,5.560005,460.378,0.89312297664714
1522358154,1137.31,0,1277.884,5.574084,460.851,0.889994710004977
1522358300,1139.77,0,1277.051,5.59598,459.239,0.89250155240472
1522358642,1149.23,0,1286.106,5.618405,460.418,0.893573313552693
1522358688,1145.12,0,1283.22,5.623619,459.245,0.892380106295101
1522358733,1147.99,0,1283.22,5.618926,459.599,0.894616667445956
1522358750,1138.95,0,1277.052,5.591812,459.556,0.891858749682863
1522359383,1138.13,0,1275.412,5.577208,459.672,0.892362624783207
1522359496,1143.06513,0,1281.993,5.602762,460.1,0.891631334960487
1522359508,1140.6,0,1277.882,5.584506,460.044,0.892570675539682
1522359605,1141.42,0,1275.005,5.57408,460.043,0.895227861851522
1522359702,1131.962051,0,1268.422,5.555825,459.55,0.8924175479454
1522359912,1140.19,0,1278.707,5.586071,460.631,0.8916741677335
1522359966,1140.6,0,1275.008,5.582946,459.356,0.894582622226684
1522360176,1127.03,0,1266.782,5.557391,459.021,0.889679518654354
1522360481,1114.29,0,1253.212,5.497426,458.862,0.889147247233509
1522360805,1115.52,0,1251.569,5.502636,458.252,0.891297243699708
1522360946,1106.07,0,1248.284,5.473957,459.117,0.886072400190982
1522361046,1113.062051,0,1250.342,5.478128,459.505,0.890206080416398
1522361350,1117.99,0,1258.149,5.495342,460.436,0.888599045105151
1522361503,1318.981,754.874,1932.646,8.41301,460.189,0.682474183063013
1522362192,139623.57,110301,178205.7,817.37161,442.683,0.783496655830874
1522362221,82133.58,92210.8,123893.4,558.43548,447.494,0.66293749303837
1522362235,94620.1,222143.7,254636,1196.398,426.605,0.371589641684601
1522362263,87954.93,105911.4,138178,622.2885,446.581,0.636533529215939
1522362362,40901.1,119876.5,126714.3,563.999,449.722,0.322782038017809
1522362489,121737.1,128795.7,198539.9,933.955,430.726,0.613161888366016
1522362506,117700.4,122913.8,191942.5,897.867,432.079,0.613206559256027
1522362532,116012.82,125725.1,193195,904.254,432.108,0.600495975568726
1522362651,103589.2,126384.6,163415.6,737.352,442.216,0.633900313066806
1522362656,98922,127169.5,161114.8,727.329,442.104,0.613984562560361
1522362952,165234.3,143459.4,222400.8,1020.494,438.387,0.742957309506081
1522362953,164827.4,144176.6,222502.4,1021.228,438.32,0.740789312834378
1522362966,166308.1,146755.9,225261.4,1035.158,438.006,0.738289382912474
1522362967,167503.6,146194,225844.1,1038.271,437.769,0.741677998229752
1522363289,281467.2,172822.5,331767,1556.716,423.642,0.848388176039208
1522363343,197675,158954.5,256235.4,1183.401,435.221,0.771458588469821
1522364001,279008.8,177122.8,331525,1551.946,425.132,0.841592036799638
1522364035,296598,177530.5,347563,1640.438,420.787,0.853364713735352
1522364072,288869,181496.8,342692,1617.208,421.174,0.842940599722199
1522364075,294813,182449.9,348712,1649.721,419.947,0.845434054463282
1522364123,291788,179160,343878,1620.532,421.601,0.848521859496682
1522364365,292314,182512.3,346176,1631.27,421.738,0.844408624514698
1522364657,292366,177930.3,343956,1622.163,421.195,0.850009884985289
1522364904,290079,184719.8,345110,1625.688,422.024,0.840540697169019
1522365378,292690,178647.8,344584,1620.7,422.515,0.849401016878323
1522365383,299234,182726.6,352341,1660.424,421.67,0.849273856860258
1522365464,294795,181321.8,347688,1631.36,423.839,0.847872230275419
1522366137,296395,184884.8,351051,1653.475,421.865,0.844307522268844
1522366141,301497,182644.6,353743,1667.279,421.414,0.852305204625957
1522366208,290068,180899,343267,1608.208,424.312,0.8450215138653
1522366593,276515.8,173791.1,327804.9,1535.671,424.76,0.843537726251194
1522366596,275691.6,174230.6,327331.9,1533.745,424.675,0.84223871856058
1522366700,290869,174874.6,342090,1617.512,420.098,0.850270396679236
1522366723,282090.9,176660.6,334247,1571.957,422.754,0.843959407264688
1522366793,288906,176124.4,340091,1598.099,423.295,0.849496164261918
1522367172.00001,293085.317275269,173966.140240437,342800.167950741,1618.82480028049,420.624043284148,0.854974252280368
1522367226,290059,178730.6,342007,1615.034,420.826,0.848108372050864
1522367288,284691.8,175662.3,335865,1571.233,425.386,0.847637592485076
1522367411,288178,175432.4,338934,1602.003,420.076,0.850248130904542
1522367642,296629,179942.4,348422,1649.514,419.44,0.851349799955227
1522367697,295361,180585.6,347561,1641.591,420.637,0.849810536855401
1522367703,292604,180682.1,345249,1631.649,420.369,0.847515850878641
1522367943,294803,181387.1,347704,1640.915,420.991,0.84785622253411
1522455493,1117.99,0,1253.214,5.462488,460.836,0.892098237012992
1522455615,1097.44,0,1236.781,5.395735,460.354,0.887335753055715
1522455932,1099.08,0,1235.949,5.382702,461.183,0.889259993737606
1522455959,1099.9,0,1238.001,5.39417,460.925,0.888448393821976
1522456018,1101.55,0,1239.239,5.396257,461.169,0.888892295997786
1522456209,1115.52,109.202,1253.213,5.457791,461.115,0.890128014950371
1522456448,1109.36,0,1245.817,5.424414,461.285,0.890467861652233
1522457274,1098.67,0,1236.772,5.37018,462.438,0.888336734660875
1522457285,1098.67,0,1238.005,5.37748,462.34,0.88745198928922
1522457353,1102.37,0,1236.775,5.370185,462.345,0.891326231529583
1522457431,1096.21,0,1238.429,5.375394,462.632,0.885161765430235
1522457647,1093.33,0,1230.616,5.366534,460.553,0.888441235933874
1522457653,1091.68,0,1228.144,5.355582,460.472,0.888885993824828
1522457813,1102.3741,0,1235.959,5.389475,460.595,0.891918016697965
1522457903,1098.26,0,1235.538,5.388437,460.235,0.888892126344961
1522458183,1111,0,1249.514,5.447367,460.608,0.889145699848101
1522458487,1097.02718,0,1232.664,5.369667,461.004,0.889964483427763
1522459119,1100.32,0,1233.903,5.370185,461.371,0.891739464123193
1522459580,1104.43,0,1240.477,5.39,462.195,0.890326866197439
1522459740,1101.96,0,1238.008,5.378527,462.147,0.890107333716745
1522460158,1108.95,0,1243.77,5.405123,461.897,0.891603753105478
1522460205,1110.18,0,1247.462,5.419723,462.072,0.889950956421919
1522460373,1104.02,0,1240.889,5.387389,462.374,0.889700851566901
1522461304,1088.4,0,1227.735,5.352453,460.455,0.886510525479847
1522461313,1091.27,0,1226.085,5.345155,460.441,0.890044328084921
1522461364,1085.10308,0,1221.97,5.327418,460.361,0.887994860757629
1522461381,1087.98308,0,1221.563,5.325859,460.5,0.890648357882483
1522461854,1096.21,0,1235.543,5.385832,460.55,0.887229339650664
1522461905,1100.7241,0,1236.777,5.391563,460.421,0.88999399244973
1522461926,1095.38,0,1235.953,5.382695,460.931,0.886263474420144
1522462029,1093.74,0,1230.197,5.360271,460.827,0.889077115291291
1522462137,1085.93,0,1222.801,5.327942,460.771,0.888067641423257
1522463225,1090.45,0,1230.614,5.347234,461.956,0.886102384663266
1522463652,1085.52,0,1222.799,5.323772,461.098,0.887733797623322
1522463666,1087.57,0,1221.569,5.316992,461.211,0.890305827996617
1522463709,1087.57,0,1227.314,5.340977,461.32,0.886138347643716
1522463719,1087.57,0,1222.384,5.323252,461.034,0.88971223445333
1522464247,1094.56,0,1231.84,5.363408,461.128,0.88855695544876
1522464400,1106.07,0,1241.293,5.399388,461.376,0.89106278694877
1522464487,1097.03,0,1237.185,5.381138,461.56,0.886714598059304
1522464757,1090.86,0,1226.497,5.33837,461.214,0.889411062562729
1522464768,1090.86,0,1228.552,5.343592,461.604,0.887923343904043
1522465339,1087.98,0,1220.326,5.309167,461.321,0.891548651753712
1522466201,1089.63,0,1224.858,5.330547,461.384,0.889596998182647
1522466390,1090.86,0,1231.427,5.361323,461.166,0.885850318370476
1522466523,1076.48,0,1215.814,5.293007,461.207,0.885398588928899
1522466747,1082.23,0,1216.22,5.293529,461.355,0.889830787193107
1522466873,1084.28256,0,1214.163,5.282049,461.41,0.893028827266191
1522467041,1091.27,0,1226.907,5.336808,461.527,0.889448018472468
1522467326,1065.79,0,1204.718,5.240333,461.686,0.884680066206365
1522467349,1071.54,0,1212.934,5.279444,461.308,0.883428117275961
1522467383,1076.48,0,1217.869,5.29718,461.568,0.883904590723633
1522467585,1083.87,0,1221.149,5.324813,460.625,0.887582105050243
1522467608,1085.931026,0,1222.801,5.32846,460.785,0.888068480480471
1522467866,1083.46,0,1222.795,5.325333,460.926,0.886052036522884
1522467893,1079.76,108.379,1219.511,5.313343,460.813,0.885404067695986
1522467955,1081.40718,0,1218.691,5.307609,460.87,0.88735141229401
1522468235,1083.46,0,1221.15,5.311776,461.434,0.887245629120092
1522468294,1086.34,0,1222.392,5.314908,461.586,0.888700187828454
1522468358,1080.172051,0,1214.988,5.283623,461.552,0.889039275285023
1522468497,1078.12,0,1218.283,5.295608,461.639,0.884950376882875
1522468734,1076.89,0,1215.82,5.290395,461.279,0.885731440509286
1522468778,1082.64,0,1219.513,5.305519,461.328,0.887764214075619
1522468956,1091.68,0,1228.959,5.348803,461.28,0.888296517621825
1522469284,1075.65308,0,1211.297,5.264848,461.842,0.888017620781691
1522469461,1078.94,0,1217.04,5.290396,461.801,0.88652796949977
1522469822,1082.64,0,1221.567,5.307607,461.68,0.886271485722846
1522469898,1094.97,0,1234.304,5.363924,461.881,0.887115329772892
1522469936,1087.98,0,1225.26,5.326376,461.638,0.887958474119779
1522469970,1087.57,0,1226.912,5.336286,461.595,0.886428692522365
1522470034,1091.68,0,1231.022,5.354538,461.423,0.886807871833322
1522470115,1087.16,0,1225.261,5.334201,461.051,0.887288504245218
1522470120,1088.81,0,1227.741,5.340463,461.389,0.886840139736312
1522470265,1084.29,0,1221.98,5.314909,461.517,0.887322214766199
1522470376,1085.93,0,1224.444,5.323247,461.54,0.886876002495827
1522470619,1087.16,0,1226.492,5.337854,461.092,0.886397954491346
1522471100,1093.74,0,1230.201,5.346718,461.474,0.889074224456003
1522471234,1088.81,0,1226.092,5.334204,461.116,0.88803287192152
1522471294,1090.45,0,1230.605,5.355583,461.152,0.886108865151694
1522471498,1086.34,0,1222.393,5.321689,461.009,0.888699460811703
1522471928,1074.42,0,1214.988,5.288307,460.999,0.884305030173138
1522472009,1075.65,0,1212.521,5.277362,460.925,0.887118656089255
1522472023,1078.94,0,1217.865,5.299784,461.198,0.885927422169124
1522472322,1080.18,106.032,1216.225,5.293529,460.983,0.888141585644104
1522472632,1081,0,1216.64,5.301875,460.508,0.888512624934245
1522472742,1094.15,0,1233.897,5.372794,460.895,0.8867433829566
1522472908,1085.11,0,1219.928,5.338369,459.432,0.889486920539573
1522473017,1084.7,0,1219.108,5.326903,459.425,0.889748898374877
1522473054,1088.80308,0,1226.082,5.352972,459.617,0.888034470777648
1522473382,1085.10308,0,1219.919,5.324298,459.856,0.889487810256255
1522473725,1087.981026,0,1223.209,5.355586,458.552,0.889448185878292
1522473742,1077.71,0,1217.874,5.329504,458.675,0.884910918535087
1522473745,1079.76,0,1217.861,5.334204,458.405,0.886603643601363
1522474087,1092.51,0,1230.199,5.387912,458.544,0.888075831633744
1522474186,1085.52308,0,1221.163,5.349323,458.234,0.88892562254179
1522474224,1081.41,0,1217.048,5.33368,458.002,0.888551642991895
1522474229,1078.53,0,1211.288,5.308649,458.042,0.890399310486028
1522474308,1083.46,0,1219.508,5.34463,458.001,0.888440256234481
1522475020,1076.89,0,1215.815,5.340983,457.271,0.885735083051287
1522475108,1074.42,0,1210.88,5.326376,456.679,0.887305100422833
1522475129,1074.42,0,1212.119,5.331593,456.829,0.886398117676565
1522475138,1074.01,0,1214.995,5.342546,457.082,0.883962485442327
1522475391,1080.18,0,1215.822,5.336808,457.605,0.888435971712965
1522475668,1074.01,0,1213.754,5.298218,459.849,0.884866290862893
1522475774,1082.64,0,1222.393,5.320641,461.436,0.885672611017897
1522475868,1080.5841,0,1217.862,5.315945,459.839,0.887279593254408
1522475924,1076.88513,0,1216.636,5.304479,460.255,0.885133375964545
1522475951,1081.32881512384,0,1218.50461846488,5.31285206635889,460.378078607427,0.887422828553685
1522475987,1079.76,0,1219.924,5.3123,460.857,0.885104317973907
1522476017,1082.60305140458,0,1220.73572993086,5.30938738543484,461.219486568374,0.886844732123873
1522476217,1091.68,0,1226.083,5.355062,459.598,0.890380178177171
1522476351,1085.11,0,1223.21,5.333163,460.075,0.887100334366135
1522476406,1085.92718,0,1223.211,5.332635,460.318,0.88776767050002
1522476663,1086.74821,0,1220.739,5.31804,460.74,0.890237970606329
1522476679,1088.4,0,1224.86,5.332115,460.976,0.888591349215421
1522476803,1082.60967873951,0,1216.91509520108,5.30586298009996,460.309880350852,0.88963452175817
1522476923,1079.76,0,1220.74,5.32377,460.331,0.884512672641185
1522477147,1076.48,0,1214.995,5.283101,461.086,0.885995415618994
1522477363,1084.29,0,1224.039,5.323772,461.009,0.885829618173931
1522477531,1091.68,0,1230.605,5.356624,460.792,0.887108373523592
1522477758,1075.65,0,1214.167,5.281007,461.019,0.885916023084139
1522477759,1070.31,0,1210.054,5.263798,461.005,0.884514244818826
1522477784,1084.29,0,1219.519,5.302916,461.238,0.88911283875036
1522477792,1074.42,0,1215.404,5.28518,461.213,0.884002356418113
1522478045,1079.76,0,1217.864,5.305,460.367,0.886601459604685
1522478116,1082.23,0,1215.406,5.299263,460.083,0.890426738061191
1522478284,1085.93,0,1222.392,5.325339,460.155,0.888364779874214
1522478494,1087.16,0,1226.494,5.357151,459.442,0.886396509073832
1522479318,110009.64,100096,149046.06,679.20041,445.349,0.738091567130322
1522479335,129101.93,106495,167652.93,769.64707,443.311,0.770054719592434
1522479347,131092.28,107188,169628.11,779.47755,442.962,0.772821674426485
1522479407,164597.93,118117,202840.93,943.7418,439.645,0.811463100667109
1522479420,163867.64,117274,201755.47,939.65159,439.188,0.812209155964892
1522479521,77969.93,105791,131893.17,600.50039,444.791,0.591159724191935
1522479579,129480.55,118323.5,176704.7,806.8051,442.44,0.732751024732223
1522479633,150301,140451.4,209208.1,959.669,439.178,0.718428206173662
1522480050,276194,173399.3,326955,1550.481,419.698,0.844746218898625
1522480353,185739.5,154131.7,245650.2,1143.146,433.939,0.756113774790332
1522480824,163325.2,146726.7,223503.8,1027.978,437.694,0.730749096883364
1522480901,111174.6,132317.4,174982.9,793.311,441.887,0.635345510904208
1522481343,266577,168671,317187,1497.557,421.225,0.84044112778897
1522481692,130308.9,139918.2,191250.1,876.246,434.793,0.681353369226996
1522481731,113259.8,139971,181672.9,827.587,439.809,0.62342704938381
1522481734,115394.6,140555.4,183522.7,836.89,439.452,0.628775622852105
1522481921,273047,168384,322224,1519.146,421.684,0.847382566165152
1522482004,274375,170833,324898,1537.297,420.117,0.844495810992989
1522482402,279052,175530.2,331136,1570.586,419.272,0.842711151913413
1522482632,282469,173599.5,332785,1581.811,418.287,0.8488032813979
1522482672,280914,175884.2,332477,1580.502,418.379,0.844912580419097
1522482715,187298.7,157922.5,249146.3,1156.757,434.703,0.751761916592781
1522483061,278727,174453.7,330024,1557.22,421.518,0.844565849756381
1522483122,283436,173087,333477,1575.285,420.901,0.849941675138016
1522483533,260828.7,164932.9,309235,1446.539,426.179,0.843464355587175
1522483584,284350,178657.3,336867,1594.903,420.103,0.844101678110352
1522483671,284613,175969.5,335573,1586.194,420.809,0.848140345021799
1522483879,291850,178754.5,343067,1627.343,419.198,0.850708462195431
1522483917,278998,174965.4,330429,1563.455,420.269,0.844350828771082
1522483932,265913,170418.8,316410.3,1487.809,423.26,0.840405637869564
1522483954,221374.9,159083,272709.2,1266.135,431.923,0.81176175941259
1522484169,286253,176158.5,337370,1602.936,418.353,0.848483860449951
1522484333,288863,173098.2,338156,1607.288,418.074,0.854230000354866
1522484418.00001,282833.079813001,174552.290949866,333423.720868073,1583.1052446866,418.514011146285,0.848269220548081
1522484694,240232.4,162437,290186.9,1351.516,428.836,0.827854048545954
1522484779,266462.5,167241.2,315457.7,1481.562,423.915,0.84468535718101
1522484786,264258.4,169054.9,314349,1475.506,424.413,0.840652904892333
1522485128,291159,175514.7,341304,1628.131,416.471,0.853078194219816
1522485292,258030.6,164370.7,306551.7,1437.626,424.603,0.841719683824947
1522485354,280070,171479.8,329548,1562.783,419.177,0.849861021763142
1522485575,278957,172125.1,328725,1560.01,418.934,0.848602935584455
1522485712,191026.3,154955.8,249455,1157.285,434.506,0.765774588603155
1522485762,241927.5,160685.2,290776.5,1358.809,427.106,0.832004993525955
1522485812,287952,175004.7,338059,1612.467,416.661,0.85178031053751
1522485910,286322,176146,337412,1605.008,417.979,0.848582741574099
1522486044,264186.5,167196.4,313605.1,1479.926,421.694,0.84241774129311
1522486363,253628.7,161073.5,301675,1410.643,425.387,0.840734896826055
1522486663,185334.6,151065.6,243811.4,1121.049,438.188,0.760155595677643
1522486721,280600,174198.3,331478,1567.427,420.386,0.84651168403333
1522486817,285871,170382.5,334610,1579.647,421.055,0.854340874450853
1522487075,286823,175176.8,337466,1596.512,420.32,0.849931548659717
1522487542,190808.9,157839.5,252043,1166.541,436.433,0.757048995607892
1522487733,192819.7,156427.1,252854.4,1170.383,436.536,0.762572057278813
1522487980,113647.7,129518.6,174767,789.347,443.558,0.650281231582621
1522487981,116143.2,130952.1,177529.3,802.505,443.365,0.65421989496945
1522488093,145145.1,141116.5,205981.4,936.583,442.148,0.704651487949883
1522488097,142661.9,141357.8,204272.1,928.86,442.037,0.698391508189322
1522488098,145547.3,142495.3,207182.1,943.696,441.579,0.702509048802961
1522488131,166826.6,143616.5,222710.6,1015.968,440.634,0.749073461254202
1522488633,107732.3,132582.8,172863.8,780.66,444.078,0.623220709020628
1522488703,107468,127238.3,168927,758.305,446.073,0.636180125142813
1522488715,107979.3,128482,170237.6,764.29,446.292,0.634285845195186
1522488724,108534.3,128132.2,170243.8,765.031,445.562,0.637522776159837
1522488738,104756.4,129924.5,168935.2,760.968,444.424,0.620098120462757
1522488852,200390.4,144728.1,250908,1174.994,426.898,0.798660863742886
1522489041,103807.8,123288.7,163268,734.175,444.365,0.635812284097312
1522489070,107893.4,124331.2,167005.2,752.063,443.728,0.646048147003806
1522489201,101171.5,120394.9,159572.6,716.142,445.117,0.634015488874656
1522489252,99828.7,121736.2,159554,715.964,445.391,0.625673439713201
1522489273,100801.5,123434.3,161340.2,724.684,444.96,0.624776094240617
1522489462,206645.6,155363.3,263526,1233.261,426.564,0.784156402024848
1522489515,144307,143449.3,203874.2,929.792,437.874,0.707823746212125
1522489521,124339.4,139404.9,186914.6,847.991,440.851,0.665220373368372
1522489553,110757.9,136103.6,177292.8,803.044,442.189,0.624717416612519
1522489620,61467.7,121805.7,136675,612.157,445.956,0.44973623559539
1522489809,122523.9,126312.5,195480,909.427,433.98,0.626784837323511
1522489827,119071.8,127581.2,193737,902.594,434.048,0.614605367069791
1522489930,123088.5,127415.6,197198.5,917.092,434.206,0.624185782346215
1522489973,87920,117346.3,149860.3,674.278,443.39,0.58667972771975
1522489985,74041.3,114137.6,136109.1,607.279,446.631,0.543984935614151
1522490019,66632.2,114049.7,132628.1,591.311,447.351,0.502398812921244
1522490096,78519.5,114972,140441.2,626.676,447.095,0.559091634078889
1522490107,80450.1,115758.5,142260.1,634.792,447.174,0.56551415330089
1522490235,109311.4,176585.2,208311.4,961.514,436.839,0.524749965676386
1522490736,253356,160305.6,301639,1421.71,422.282,0.839931176008407
1522490924,173605.9,153830.7,235860.4,1088.952,437.175,0.736053614765344
1522491468,155903.3,144321.3,216189.5,980.624,443.016,0.721141868592138
1522491788,185051.9,154217.2,242970,1116.018,436.499,0.761624480388525
1522492039,191860.3,153291.9,250583.1,1151.64,438.769,0.765655385379142
1522492078,290939,177002.2,341413,1614.388,420.42,0.852161458409609
1522492182,281705,171129.7,330990,1559.749,421.805,0.851098220490045
1522492560,274388,172840.7,325061,1525.919,423.835,0.844112335838504
1522492688,301643.9,184119,353712,1674.128,421.53,0.852795211923825
1522492754,110981.8,130002.2,173484.6,778.956,446.399,0.639721335496061
1522493158,280222,171851.8,329839,1557.252,421.015,0.84957206394635
1522493170,281376,172204.2,330944,1565.685,420.145,0.85022239412106
1522493628,259939.2,165880,309186,1444.253,426.101,0.840721119326231
1522493870,177105.7,148333.2,235535.5,1080.44,438.691,0.751927841026087
1522493881,176089.4,150693.8,236080.4,1082.617,439.02,0.745887418015219
1522494687,247105,158353.1,296162,1384.256,425.878,0.834357547558431
1522494867,166979.4,146118.1,226266.2,1028.837,442.354,0.73797765640648
1522494875,166742.4,146990.3,226552.4,1031.82,441.776,0.735999265512085
1522494894,166676.3,146443.3,226237.3,1029.005,442.416,0.736732183419799
1522495113,281726,173538.1,332088,1564.237,422.059,0.848347425983474
1522495169,283816,169078.8,331647,1562.372,421.843,0.855777377754058
1522495226,126929.2,132603.3,183708.3,828.159,442.884,0.690927954806615
1522495265,113953.5,130302.5,175611.1,787.763,446.74,0.648896909136154
1522495307,141223.6,137485.4,200689.5,906.046,444.988,0.703692021755
1522495327,145670.5,142305,207255.7,939.463,443.569,0.702854010770271
1522495333.00001,134413.403230417,138775.778064594,196444.249019198,888.249352130289,444.170676245655,0.684231805723574
1522495369,154947.7,143134.4,214862.9,977.253,442.032,0.721146833632051
1522495398,155796.1,143835.8,216058.3,981.829,442.564,0.721083614931711
